batsmen,bowler,1s,2s,3s,4s,5s,6s,wickets
AF Milne,BA Stokes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AF Milne,Imran Tahir,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666
AF Milne,JD Unadkat,0.375,0.125,0.0,0.0,0.0,0.0,0.125
AF Milne,MJ McClenaghan,0.6,0.2,0.0,0.0,0.0,0.0,0.2
AF Milne,SN Thakur,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
AG Murtaza,Amit Singh,0.25,0.0,0.0,0.0,0.0,0.0,0.0
AG Murtaza,CH Gayle,0.25,0.0,0.0,0.25,0.0,0.0,0.25
AG Murtaza,L Balaji,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
AG Murtaza,RP Singh,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
AG Murtaza,SP Narine,0.5,0.0,0.0,0.25,0.0,0.0,0.25
AG Murtaza,SR Watson,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
AG Paunikar,AB Dinda,0.2,0.0,0.0,0.2,0.0,0.0,0.2
AG Paunikar,B Lee,0.2727272727272727,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091
AG Paunikar,DW Steyn,0.25,0.0,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333
AG Paunikar,Iqbal Abdulla,0.3333333333333333,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111
AG Paunikar,Ishant Sharma,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111
AG Paunikar,JH Kallis,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666
AG Paunikar,L Balaji,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333
AG Paunikar,M Morkel,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285
AG Paunikar,PP Ojha,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285
AG Paunikar,R Vinay Kumar,0.2,0.2,0.0,0.4,0.0,0.0,0.2
AG Paunikar,Shakib Al Hasan,0.25,0.25,0.0,0.25,0.0,0.0,0.25
AJ Finch,A Chandila,0.6,0.0,0.0,0.4,0.0,0.0,0.0
AJ Finch,A Choudhary,0.09090909090909091,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0
AJ Finch,A Nehra,0.2857142857142857,0.07142857142857142,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0
AJ Finch,AB Dinda,0.5,0.125,0.0,0.125,0.0,0.125,0.0
AJ Finch,AB McDonald,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
AJ Finch,AF Milne,0.1,0.1,0.0,0.2,0.0,0.1,0.0
AJ Finch,AG Murtaza,0.125,0.125,0.0,0.125,0.0,0.125,0.125
AJ Finch,AN Ahmed,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285
AJ Finch,AR Patel,0.5454545454545454,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091
AJ Finch,AS Rajpoot,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
AJ Finch,Amit Mishra,0.375,0.125,0.0,0.125,0.0,0.25,0.125
AJ Finch,Amit Singh,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111
AJ Finch,Anureet Singh,0.3,0.1,0.0,0.1,0.0,0.2,0.1
AJ Finch,Avesh Khan,0.375,0.125,0.0,0.125,0.0,0.25,0.125
AJ Finch,Azhar Mahmood,0.2,0.1,0.0,0.2,0.0,0.1,0.1
AJ Finch,B Lee,0.2727272727272727,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091
AJ Finch,BA Stokes,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666
AJ Finch,BB Sran,0.47058823529411764,0.058823529411764705,0.0,0.17647058823529413,0.0,0.058823529411764705,0.058823529411764705
AJ Finch,BCJ Cutting,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
AJ Finch,BW Hilfenhaus,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
AJ Finch,Bhuvneshwar Kumar,0.26666666666666666,0.2,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667
AJ Finch,Bipul Sharma,0.2222222222222222,0.3333333333333333,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
AJ Finch,CH Gayle,0.16666666666666666,0.25,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
AJ Finch,CH Morris,0.125,0.1875,0.0,0.1875,0.0,0.0625,0.0625
AJ Finch,CJ Anderson,0.35,0.05,0.0,0.2,0.0,0.05,0.05
AJ Finch,CJ Jordan,0.23076923076923078,0.07692307692307693,0.0,0.3076923076923077,0.0,0.07692307692307693,0.07692307692307693
AJ Finch,CR Brathwaite,0.5384615384615384,0.07692307692307693,0.0,0.23076923076923078,0.0,0.07692307692307693,0.07692307692307693
AJ Finch,Colin de Grandhomme,0.45454545454545453,0.09090909090909091,0.0,0.2727272727272727,0.0,0.09090909090909091,0.09090909090909091
AJ Finch,DL Chahar,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
AJ Finch,DL Vettori,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
AJ Finch,DP Nannes,0.11764705882352941,0.058823529411764705,0.0,0.29411764705882354,0.0,0.058823529411764705,0.058823529411764705
AJ Finch,DR Smith,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
AJ Finch,DS Kulkarni,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
AJ Finch,DT Christian,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
AJ Finch,DW Steyn,0.1,0.1,0.0,0.2,0.0,0.1,0.1
AJ Finch,Dwayne Bravo,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091
AJ Finch,HH Pandya,0.375,0.125,0.0,0.125,0.0,0.0625,0.0625
AJ Finch,Harbhajan Singh,0.25,0.041666666666666664,0.0,0.16666666666666666,0.0,0.041666666666666664,0.041666666666666664
AJ Finch,Harmeet Singh,0.46153846153846156,0.07692307692307693,0.0,0.3076923076923077,0.0,0.07692307692307693,0.07692307692307693
AJ Finch,Harmeet Singh (2),0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
AJ Finch,IC Pandey,0.3333333333333333,0.08333333333333333,0.0,0.25,0.0,0.08333333333333333,0.08333333333333333
AJ Finch,IK Pathan,0.1111111111111111,0.16666666666666666,0.0,0.2777777777777778,0.0,0.05555555555555555,0.05555555555555555
AJ Finch,Imran Tahir,0.3125,0.1875,0.0,0.0625,0.0,0.0625,0.125
AJ Finch,Iqbal Abdulla,0.16666666666666666,0.25,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
AJ Finch,Ishant Sharma,0.21052631578947367,0.15789473684210525,0.0,0.21052631578947367,0.0,0.05263157894736842,0.05263157894736842
AJ Finch,J Botha,0.26666666666666666,0.2,0.0,0.26666666666666666,0.0,0.06666666666666667,0.06666666666666667
AJ Finch,J Searles,0.18181818181818182,0.2727272727272727,0.0,0.36363636363636365,0.0,0.09090909090909091,0.09090909090909091
AJ Finch,JA Morkel,0.2,0.3,0.0,0.1,0.0,0.1,0.1
AJ Finch,JD Unadkat,0.45,0.15,0.0,0.15,0.0,0.1,0.05
AJ Finch,JH Kallis,0.14285714285714285,0.07142857142857142,0.0,0.21428571428571427,0.0,0.14285714285714285,0.14285714285714285
AJ Finch,JJ Bumrah,0.34375,0.15625,0.0,0.03125,0.0,0.0625,0.03125
AJ Finch,JO Holder,0.14285714285714285,0.35714285714285715,0.0,0.07142857142857142,0.0,0.14285714285714285,0.07142857142857142
AJ Finch,JP Duminy,0.3333333333333333,0.4166666666666667,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
AJ Finch,JP Faulkner,0.25,0.03571428571428571,0.0,0.14285714285714285,0.0,0.03571428571428571,0.03571428571428571
AJ Finch,KA Pollard,0.2222222222222222,0.1111111111111111,0.0,0.4444444444444444,0.0,0.1111111111111111,0.1111111111111111
AJ Finch,KC Cariappa,0.2,0.1,0.0,0.4,0.0,0.1,0.1
AJ Finch,KH Pandya,0.4583333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.041666666666666664,0.041666666666666664
AJ Finch,KK Cooper,0.2857142857142857,0.047619047619047616,0.0,0.09523809523809523,0.0,0.047619047619047616,0.047619047619047616
AJ Finch,KW Richardson,0.16666666666666666,0.05555555555555555,0.0,0.1111111111111111,0.0,0.05555555555555555,0.05555555555555555
AJ Finch,Kagiso Rabada,0.3,0.1,0.0,0.2,0.0,0.1,0.1
AJ Finch,Kuldeep Yadav,0.46153846153846156,0.07692307692307693,0.0,0.15384615384615385,0.0,0.15384615384615385,0.07692307692307693
AJ Finch,L Balaji,0.15384615384615385,0.07692307692307693,0.0,0.07692307692307693,0.0,0.15384615384615385,0.15384615384615385
AJ Finch,L Ngidi,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333
AJ Finch,LH Ferguson,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333
AJ Finch,LR Shukla,0.3333333333333333,0.25,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
AJ Finch,M Kartik,0.3333333333333333,0.2,0.0,0.13333333333333333,0.0,0.13333333333333333,0.13333333333333333
AJ Finch,M Morkel,0.34615384615384615,0.11538461538461539,0.0,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464
AJ Finch,M Muralitharan,0.3,0.3,0.0,0.1,0.0,0.1,0.1
AJ Finch,M de Lange,0.15384615384615385,0.23076923076923078,0.0,0.23076923076923078,0.0,0.07692307692307693,0.07692307692307693
AJ Finch,MA Starc,0.23076923076923078,0.23076923076923078,0.0,0.23076923076923078,0.0,0.07692307692307693,0.07692307692307693
AJ Finch,MC Henriques,0.391304347826087,0.13043478260869565,0.0,0.17391304347826086,0.0,0.08695652173913043,0.043478260869565216
AJ Finch,MG Johnson,0.20512820512820512,0.05128205128205128,0.0,0.1282051282051282,0.0,0.05128205128205128,0.07692307692307693
AJ Finch,MJ McClenaghan,0.46153846153846156,0.07692307692307693,0.0,0.15384615384615385,0.0,0.15384615384615385,0.23076923076923078
AJ Finch,MM Patel,0.125,0.125,0.0,0.25,0.0,0.25,0.375
AJ Finch,MM Sharma,0.23529411764705882,0.11764705882352941,0.0,0.17647058823529413,0.0,0.11764705882352941,0.17647058823529413
AJ Finch,MP Stoinis,0.3333333333333333,0.16666666666666666,0.0,0.25,0.0,0.16666666666666666,0.25
AJ Finch,MR Marsh,0.2222222222222222,0.1111111111111111,0.0,0.3333333333333333,0.0,0.2222222222222222,0.3333333333333333
AJ Finch,MS Gony,0.3,0.1,0.0,0.3,0.0,0.1,0.1
AJ Finch,Mayank Markande,0.46153846153846156,0.07692307692307693,0.0,0.23076923076923078,0.0,0.07692307692307693,0.07692307692307693
AJ Finch,Moeen Ali,0.125,0.125,0.0,0.375,0.0,0.125,0.125
AJ Finch,Mohammed Shami,0.35,0.05,0.0,0.15,0.0,0.05,0.05
AJ Finch,Mohammed Siraj,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
AJ Finch,Murugan Ashwin,0.15384615384615385,0.07692307692307693,0.0,0.3076923076923077,0.0,0.07692307692307693,0.07692307692307693
AJ Finch,Mustafizur Rahman,0.1875,0.125,0.0,0.25,0.0,0.0625,0.0625
AJ Finch,NLTC Perera,0.2727272727272727,0.18181818181818182,0.0,0.36363636363636365,0.0,0.09090909090909091,0.09090909090909091
AJ Finch,NM Coulter-Nile,0.23076923076923078,0.15384615384615385,0.0,0.3076923076923077,0.0,0.07692307692307693,0.07692307692307693
AJ Finch,P Awana,0.3,0.2,0.0,0.1,0.0,0.1,0.1
AJ Finch,P Kumar,0.2857142857142857,0.14285714285714285,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142
AJ Finch,P Sahu,0.4,0.2,0.0,0.2,0.0,0.1,0.1
AJ Finch,PJ Cummins,0.23529411764705882,0.11764705882352941,0.0,0.17647058823529413,0.0,0.058823529411764705,0.058823529411764705
AJ Finch,PP Chawla,0.6086956521739131,0.043478260869565216,0.0,0.13043478260869565,0.0,0.043478260869565216,0.043478260869565216
AJ Finch,PP Ojha,0.3333333333333333,0.05555555555555555,0.0,0.16666666666666666,0.0,0.1111111111111111,0.05555555555555555
AJ Finch,Pawan Negi,0.16666666666666666,0.08333333333333333,0.0,0.25,0.0,0.16666666666666666,0.25
AJ Finch,R Bhatia,0.07142857142857142,0.21428571428571427,0.0,0.07142857142857142,0.0,0.21428571428571427,0.07142857142857142
AJ Finch,R Rampaul,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111
AJ Finch,R Shukla,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111
AJ Finch,R Vinay Kumar,0.07142857142857142,0.21428571428571427,0.0,0.07142857142857142,0.0,0.21428571428571427,0.07142857142857142
AJ Finch,RA Jadeja,0.48,0.12,0.0,0.16,0.0,0.04,0.04
AJ Finch,RD Chahar,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
AJ Finch,RN ten Doeschate,0.2,0.3,0.0,0.1,0.0,0.1,0.1
AJ Finch,RP Singh,0.19230769230769232,0.11538461538461539,0.0,0.11538461538461539,0.0,0.038461538461538464,0.038461538461538464
AJ Finch,Rashid Khan,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222
AJ Finch,Ravichandran Ashwin,0.38461538461538464,0.038461538461538464,0.0,0.038461538461538464,0.0,0.038461538461538464,0.07692307692307693
AJ Finch,Rohit Sharma,0.1111111111111111,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555,0.1111111111111111
AJ Finch,S Aravind,0.36363636363636365,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091,0.18181818181818182
AJ Finch,S Badree,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857
AJ Finch,S Sreesanth,0.125,0.125,0.0,0.25,0.0,0.125,0.25
AJ Finch,SB Wagh,0.125,0.125,0.0,0.25,0.0,0.25,0.25
AJ Finch,SE Bond,0.125,0.125,0.0,0.25,0.0,0.25,0.125
AJ Finch,SK Raina,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285
AJ Finch,SK Trivedi,0.2916666666666667,0.16666666666666666,0.0,0.125,0.0,0.041666666666666664,0.041666666666666664
AJ Finch,SL Malinga,0.28,0.12,0.0,0.12,0.0,0.04,0.08
AJ Finch,SMSM Senanayake,0.35294117647058826,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941
AJ Finch,SN Thakur,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.15384615384615385
AJ Finch,SP Narine,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.19047619047619047,0.0,0.09523809523809523,0.09523809523809523
AJ Finch,SR Watson,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.15384615384615385
AJ Finch,STR Binny,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285
AJ Finch,SW Tait,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.18181818181818182,0.09090909090909091
AJ Finch,Sachin Baby,0.125,0.125,0.125,0.125,0.0,0.25,0.125
AJ Finch,Sandeep Sharma,0.37142857142857144,0.08571428571428572,0.02857142857142857,0.08571428571428572,0.0,0.02857142857142857,0.02857142857142857
AJ Finch,Shahbaz Nadeem,0.3225806451612903,0.06451612903225806,0.03225806451612903,0.0967741935483871,0.0,0.03225806451612903,0.03225806451612903
AJ Finch,Shakib Al Hasan,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.2,0.0,0.2,0.06666666666666667
AJ Finch,Shivam Sharma,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.0,0.16666666666666666,0.05555555555555555
AJ Finch,Siddarth Kaul,0.375,0.0625,0.0625,0.1875,0.0,0.0625,0.0625
AJ Finch,T Natarajan,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0,0.09090909090909091,0.09090909090909091
AJ Finch,TA Boult,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111
AJ Finch,TG Southee,0.2857142857142857,0.047619047619047616,0.047619047619047616,0.19047619047619047,0.0,0.047619047619047616,0.047619047619047616
AJ Finch,UT Yadav,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.14285714285714285,0.0,0.09523809523809523,0.09523809523809523
AJ Finch,VR Aaron,0.3125,0.0625,0.0625,0.1875,0.0,0.125,0.125
AJ Finch,Virat Kohli,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.0,0.07692307692307693,0.15384615384615385
AJ Finch,WD Parnell,0.35714285714285715,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.0,0.07142857142857142,0.14285714285714285
AJ Finch,YK Pathan,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222
AJ Finch,YS Chahal,0.4375,0.03125,0.03125,0.03125,0.0,0.0625,0.0625
AJ Finch,Yuvraj Singh,0.47058823529411764,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705
AJ Finch,Z Khan,0.15,0.05,0.05,0.25,0.0,0.05,0.05
AJ Tye,AD Russell,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AJ Tye,AF Milne,0.5,0.25,0.0,0.0,0.0,0.0,0.0
AJ Tye,AR Patel,0.2,0.2,0.0,0.2,0.0,0.2,0.0
AJ Tye,CR Woakes,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
AJ Tye,DT Christian,0.2,0.2,0.0,0.2,0.0,0.2,0.2
AJ Tye,Dwayne Bravo,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
AJ Tye,J Searles,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
AJ Tye,JD Unadkat,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
AJ Tye,JJ Bumrah,0.3333333333333333,0.1111111111111111,0.0,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111
AJ Tye,KC Cariappa,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285
AJ Tye,KH Pandya,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285
AJ Tye,L Ngidi,0.25,0.125,0.0,0.25,0.0,0.125,0.125
AJ Tye,L Plunkett,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285
AJ Tye,MJ McClenaghan,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111
AJ Tye,MM Sharma,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285
AJ Tye,Prasidh Krishna,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111
AJ Tye,SP Narine,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111
AJ Tye,Sandeep Sharma,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222
AJ Tye,TA Boult,0.2,0.1,0.0,0.2,0.0,0.2,0.1
AJ Tye,TM Head,0.25,0.125,0.0,0.25,0.0,0.25,0.125
AJ Tye,UT Yadav,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091
AJ Tye,Washington Sundar,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.08333333333333333
AL Menaria,A Ashish Reddy,0.25,0.25,0.0,0.0,0.0,0.25,0.0
AL Menaria,A Nehra,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
AL Menaria,AD Mathews,0.5833333333333334,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
AL Menaria,AM Nayar,0.2,0.2,0.0,0.2,0.0,0.2,0.2
AL Menaria,Amit Mishra,0.4166666666666667,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
AL Menaria,Anand Rajan,0.36363636363636365,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091
AL Menaria,Azhar Mahmood,0.125,0.125,0.0,0.125,0.0,0.125,0.125
AL Menaria,B Lee,0.25,0.125,0.0,0.125,0.0,0.125,0.125
AL Menaria,BA Bhatt,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
AL Menaria,BJ Hodge,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
AL Menaria,Bhuvneshwar Kumar,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
AL Menaria,CH Gayle,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
AL Menaria,CK Langeveldt,0.2,0.2,0.0,0.2,0.0,0.2,0.2
AL Menaria,DE Bollinger,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
AL Menaria,DS Kulkarni,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
AL Menaria,DT Christian,0.25,0.125,0.0,0.125,0.0,0.125,0.125
AL Menaria,DW Steyn,0.25,0.125,0.0,0.125,0.0,0.125,0.125
AL Menaria,Dwayne Bravo,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
AL Menaria,Harbhajan Singh,0.3333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
AL Menaria,IK Pathan,0.36363636363636365,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091
AL Menaria,Iqbal Abdulla,0.3,0.1,0.0,0.1,0.0,0.2,0.1
AL Menaria,JA Morkel,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666
AL Menaria,JE Taylor,0.2,0.2,0.0,0.2,0.0,0.2,0.2
AL Menaria,JH Kallis,0.35714285714285715,0.07142857142857142,0.0,0.21428571428571427,0.0,0.07142857142857142,0.07142857142857142
AL Menaria,JP Duminy,0.25,0.125,0.0,0.375,0.0,0.125,0.125
AL Menaria,KA Pollard,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
AL Menaria,KMDN Kulasekara,0.2,0.2,0.0,0.2,0.0,0.2,0.2
AL Menaria,L Balaji,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
AL Menaria,M Kartik,0.375,0.125,0.0,0.125,0.0,0.125,0.125
AL Menaria,MJ Clarke,0.2,0.2,0.0,0.2,0.0,0.2,0.2
AL Menaria,MM Patel,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
AL Menaria,MS Gony,0.2,0.1,0.0,0.1,0.0,0.1,0.1
AL Menaria,NL McCullum,0.5,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
AL Menaria,P Awana,0.3125,0.125,0.0,0.0625,0.0,0.0625,0.0625
AL Menaria,P Parameswaran,0.15384615384615385,0.15384615384615385,0.0,0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693
AL Menaria,PC Valthaty,0.375,0.125,0.0,0.125,0.0,0.125,0.125
AL Menaria,PP Chawla,0.3333333333333333,0.19047619047619047,0.0,0.047619047619047616,0.0,0.09523809523809523,0.09523809523809523
AL Menaria,Pawan Negi,0.5,0.07142857142857142,0.0,0.07142857142857142,0.0,0.14285714285714285,0.07142857142857142
AL Menaria,R Bhatia,0.5333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667
AL Menaria,R McLaren,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111
AL Menaria,RA Jadeja,0.47058823529411764,0.058823529411764705,0.0,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705
AL Menaria,RE van der Merwe,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
AL Menaria,RJ Harris,0.5,0.1,0.0,0.1,0.0,0.1,0.1
AL Menaria,RP Singh,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
AL Menaria,Ravichandran Ashwin,0.1875,0.0625,0.0,0.0625,0.0,0.0625,0.125
AL Menaria,Rohit Sharma,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
AL Menaria,S Aravind,0.2,0.2,0.0,0.2,0.0,0.2,0.2
AL Menaria,S Randiv,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
AL Menaria,S Sreesanth,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
AL Menaria,SB Jakati,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
AL Menaria,SL Malinga,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
AL Menaria,SP Narine,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
AL Menaria,Shahbaz Nadeem,0.125,0.25,0.0,0.125,0.0,0.125,0.125
AL Menaria,Shakib Al Hasan,0.4666666666666667,0.13333333333333333,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667
AL Menaria,V Pratap Singh,0.5833333333333334,0.16666666666666666,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
