batsmen,bowler,1s,2s,3s,4s,5s,6s,wickets
CH Gayle,Imran Tahir,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
CH Gayle,J Archer,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111
CH Gayle,J Searles,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
CH Gayle,JJ Bumrah,0.23076923076923078,0.07692307692307693,0.0,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693
CH Gayle,JP Duminy,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
CH Gayle,K Gowtham,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
CH Gayle,Kuldeep Yadav,0.2,0.2,0.0,0.2,0.0,0.2,0.2
CH Gayle,L Ngidi,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
CH Gayle,M Markande,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
CH Gayle,MJ McClenaghan,0.3333333333333333,0.06666666666666667,0.0,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667
CH Gayle,Mohammad Nabi,0.2,0.1,0.0,0.2,0.0,0.1,0.1
CH Gayle,N Rana,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285
CH Gayle,P Krishna,0.375,0.125,0.0,0.25,0.0,0.125,0.125
CH Gayle,PP Chawla,0.1,0.1,0.0,0.2,0.0,0.2,0.1
CH Gayle,Rashid Khan,0.25,0.05,0.0,0.1,0.0,0.3,0.05
CH Gayle,S Kaul,0.42105263157894735,0.05263157894736842,0.0,0.05263157894736842,0.0,0.3157894736842105,0.05263157894736842
CH Gayle,S Mavi,0.15,0.05,0.0,0.1,0.0,0.3,0.05
CH Gayle,SN Thakur,0.09090909090909091,0.09090909090909091,0.0,0.18181818181818182,0.0,0.5454545454545454,0.09090909090909091
CH Gayle,SP Narine,0.125,0.0625,0.0,0.0625,0.0,0.375,0.0625
CH Gayle,SR Watson,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.0,0.5454545454545454,0.09090909090909091
CH Gayle,Sandeep Sharma,0.21428571428571427,0.07142857142857142,0.0,0.07142857142857142,0.0,0.42857142857142855,0.07142857142857142
CH Gayle,Shakib Al Hasan,0.375,0.125,0.0,0.125,0.0,0.125,0.125
CH Gayle,T Curran,0.375,0.125,0.0,0.125,0.0,0.125,0.125
CH Gayle,TG Southee,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285
CH Gayle,UT Yadav,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091
CH Morris,AJ Tye,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CH Morris,B Laughlin,0.2,0.2,0.0,0.2,0.0,0.2,0.0
CH Morris,JD Unadkat,0.2,0.2,0.0,0.2,0.0,0.2,0.0
CH Morris,Kuldeep Yadav,0.2,0.2,0.0,0.2,0.0,0.2,0.0
CH Morris,M Ur Rahman,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
CH Morris,MM Sharma,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0
CH Morris,R Ashwin,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0
CH Morris,SP Narine,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
CJ Anderson,CH Morris,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CJ Anderson,DJ Bravo,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
CJ Anderson,HV Patel,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
CJ Anderson,Imran Tahir,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
CJ Anderson,KH Pandya,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
CJ Anderson,R Tewatia,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
CJ Anderson,TA Boult,0.25,0.0,0.0,0.0,0.0,0.25,0.25
CR Brathwaite,AD Russell,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CR Brathwaite,DJ Bravo,0.8,0.0,0.0,0.0,0.0,0.1,0.1
CR Brathwaite,L Ngidi,0.45454545454545453,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091
CR Brathwaite,P Krishna,0.7142857142857143,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285
CR Brathwaite,RA Jadeja,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
CR Brathwaite,SN Thakur,0.2631578947368421,0.10526315789473684,0.0,0.05263157894736842,0.0,0.2631578947368421,0.05263157894736842
CR Brathwaite,SP Narine,0.06666666666666667,0.13333333333333333,0.0,0.06666666666666667,0.0,0.3333333333333333,0.06666666666666667
CR Woakes,AJ Tye,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CR Woakes,BA Stokes,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CR Woakes,HH Pandya,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CR Woakes,JJ Bumrah,0.5,0.0,0.0,0.0,0.0,0.0,0.25
CR Woakes,M Markande,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
CR Woakes,MG Johnson,0.25,0.0,0.0,0.25,0.0,0.0,0.25
CR Woakes,MJ McClenaghan,0.25,0.0,0.0,0.25,0.0,0.0,0.25
CR Woakes,Mustafizur Rahman,0.25,0.0,0.0,0.25,0.0,0.25,0.25
CR Woakes,R Vinay Kumar,0.25,0.0,0.0,0.25,0.0,0.25,0.25
D Shorey,C de Grandhomme,0.2,0.0,0.0,0.0,0.0,0.0,0.2
D Shorey,Mohammed Siraj,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
D Shorey,UT Yadav,0.25,0.0,0.0,0.0,0.0,0.25,0.25
D Short,A Mishra,0.5,0.0,0.0,0.0,0.0,0.0,0.0
D Short,Avesh Khan,0.4,0.0,0.0,0.0,0.0,0.0,0.0
D Short,B Kumar,0.2,0.0,0.0,0.2,0.0,0.0,0.2
D Short,CR Woakes,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666
D Short,GJ Maxwell,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111
D Short,JJ Bumrah,0.3076923076923077,0.0,0.0,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.07692307692307693
D Short,Kuldeep Yadav,0.25,0.0,0.0,0.08333333333333333,0.08333333333333333,0.25,0.08333333333333333
D Short,L Plunkett,0.2857142857142857,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
D Short,N Rana,0.25,0.0,0.0,0.125,0.125,0.125,0.125
D Short,PP Chawla,0.3076923076923077,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
D Short,R Ashwin,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
D Short,S Mavi,0.25,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333
D Short,S Nadeem,0.2727272727272727,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
D Short,SP Narine,0.25,0.125,0.0,0.125,0.125,0.125,0.125
D Short,T Curran,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
D Short,TA Boult,0.4,0.1,0.0,0.2,0.1,0.1,0.1
D Short,UT Yadav,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285
D Short,Washington Sundar,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091
D Short,YS Chahal,0.125,0.125,0.0,0.125,0.125,0.125,0.125
DA Miller,A Mishra,0.5625,0.25,0.0,0.0,0.0,0.0625,0.0
DA Miller,Avesh Khan,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,0.0
DA Miller,CH Morris,0.25,0.25,0.0,0.0,0.0,0.25,0.0
DA Miller,DJ Bravo,0.4,0.2,0.0,0.0,0.0,0.2,0.2
DA Miller,DL Chahar,0.36363636363636365,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091
DA Miller,DT Christian,0.5,0.125,0.0,0.125,0.0,0.125,0.125
DA Miller,Harbhajan Singh,0.2,0.2,0.0,0.2,0.0,0.2,0.2
DA Miller,L Ngidi,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
DA Miller,L Plunkett,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
DA Miller,R Tewatia,0.5,0.0625,0.0,0.0625,0.0,0.0625,0.0625
DA Miller,RA Jadeja,0.2,0.1,0.0,0.1,0.0,0.1,0.1
DA Miller,SN Thakur,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
DA Miller,TA Boult,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
DJ Bravo,B Laughlin,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0
DJ Bravo,BA Stokes,0.25,0.125,0.0,0.25,0.0,0.0,0.0
DJ Bravo,C de Grandhomme,0.42857142857142855,0.07142857142857142,0.0,0.14285714285714285,0.0,0.0,0.0
DJ Bravo,CJ Anderson,0.2,0.1,0.0,0.1,0.0,0.1,0.0
DJ Bravo,CR Brathwaite,0.2,0.2,0.0,0.2,0.0,0.2,0.0
DJ Bravo,HH Pandya,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
DJ Bravo,HV Patel,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
DJ Bravo,JD Unadkat,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
DJ Bravo,JJ Bumrah,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.3333333333333333,0.08333333333333333
DJ Bravo,M Ashwin,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
DJ Bravo,M Markande,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
DJ Bravo,MJ McClenaghan,0.4,0.1,0.0,0.2,0.0,0.2,0.1
DJ Bravo,MM Sharma,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285
DJ Bravo,Mohammed Siraj,0.25,0.125,0.0,0.25,0.0,0.25,0.125
DJ Bravo,Mustafizur Rahman,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285
DJ Bravo,R Vinay Kumar,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285
DJ Bravo,Rashid Khan,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111
DJ Bravo,S Gopal,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666
DJ Bravo,Shakib Al Hasan,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285
DJ Bravo,T Curran,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666
DJ Bravo,TA Boult,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666
DJ Bravo,YS Chahal,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666
DJ Hooda,AD Russell,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
DJ Hooda,AJ Tye,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666
DJ Hooda,BCJ Cutting,0.7,0.1,0.0,0.0,0.0,0.1,0.1
DJ Hooda,DJ Bravo,0.4444444444444444,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111
DJ Hooda,DL Chahar,0.2857142857142857,0.21428571428571427,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142
DJ Hooda,JJ Bumrah,0.4,0.3,0.1,0.0,0.0,0.1,0.1
DJ Hooda,Kuldeep Yadav,0.4166666666666667,0.25,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333
DJ Hooda,L Ngidi,0.25,0.375,0.125,0.0,0.0,0.125,0.125
DJ Hooda,M Markande,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
DJ Hooda,M Ur Rahman,0.125,0.375,0.125,0.125,0.0,0.125,0.125
DJ Hooda,MG Johnson,0.125,0.375,0.125,0.125,0.0,0.125,0.125
DJ Hooda,Mohammed Siraj,0.125,0.375,0.125,0.125,0.0,0.125,0.125
DJ Hooda,Mustafizur Rahman,0.4166666666666667,0.25,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
DJ Hooda,PP Chawla,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
DJ Hooda,SN Thakur,0.5,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142
DJ Hooda,SP Narine,0.4375,0.0625,0.0625,0.0625,0.0,0.0625,0.0625
DL Chahar,AJ Tye,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
DL Chahar,AR Patel,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0
DL Chahar,M Markande,0.5,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
DL Chahar,R Ashwin,0.45454545454545453,0.18181818181818182,0.0,0.09090909090909091,0.0,0.18181818181818182,0.09090909090909091
DL Chahar,Sandeep Sharma,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
DL Chahar,Shakib Al Hasan,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
DL Chahar,TA Boult,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
DS Kulkarni,B Kumar,0.5,0.0,0.0,0.0,0.0,0.0,0.0
DS Kulkarni,Rashid Khan,0.5,0.0,0.0,0.0,0.0,0.0,0.0
DS Kulkarni,S Kaul,0.5,0.0,0.0,0.0,0.0,0.0,0.0
DS Kulkarni,S Mavi,0.5,0.0,0.0,0.0,0.0,0.0,0.0
DS Kulkarni,T Curran,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
DT Christian,AJ Tye,0.6,0.0,0.0,0.0,0.0,0.2,0.0
DT Christian,B Kumar,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
DT Christian,M Ur Rahman,0.5,0.0,0.0,0.0,0.0,0.1,0.0
DT Christian,MM Sharma,0.6,0.0,0.0,0.0,0.0,0.2,0.2
DT Christian,R Ashwin,0.5714285714285714,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285
DT Christian,Rashid Khan,0.25,0.0,0.0,0.0,0.0,0.25,0.25
DT Christian,S Kaul,0.4,0.0,0.0,0.0,0.0,0.2,0.2
DT Christian,Shakib Al Hasan,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
E Lewis,A Mishra,0.2857142857142857,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285
E Lewis,AD Russell,0.4,0.2,0.0,0.0,0.0,0.2,0.2
E Lewis,AJ Tye,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
E Lewis,AS Rajpoot,0.625,0.125,0.0,0.0,0.0,0.125,0.125
E Lewis,B Stanlake,0.125,0.125,0.0,0.25,0.0,0.125,0.125
E Lewis,BA Stokes,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
E Lewis,CJ Anderson,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
E Lewis,CR Woakes,0.1,0.1,0.0,0.1,0.0,0.1,0.1
E Lewis,DJ Bravo,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
E Lewis,DL Chahar,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
E Lewis,DS Kulkarni,0.25,0.08333333333333333,0.0,0.16666666666666666,0.0,0.08333333333333333,0.16666666666666666
E Lewis,DT Christian,0.3,0.1,0.0,0.3,0.0,0.1,0.2
E Lewis,GJ Maxwell,0.29411764705882354,0.058823529411764705,0.0,0.058823529411764705,0.0,0.11764705882352941,0.11764705882352941
E Lewis,HV Patel,0.14285714285714285,0.07142857142857142,0.0,0.14285714285714285,0.0,0.07142857142857142,0.14285714285714285
E Lewis,Harbhajan Singh,0.4375,0.0625,0.0,0.125,0.0,0.0625,0.125
E Lewis,Imran Tahir,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182
E Lewis,J Archer,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385
E Lewis,JD Unadkat,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
E Lewis,K Gowtham,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222
E Lewis,Kuldeep Yadav,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222
E Lewis,L Plunkett,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182
E Lewis,M Ur Rahman,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091
E Lewis,MM Sharma,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
E Lewis,Mohammad Nabi,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
E Lewis,Mohammed Siraj,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
E Lewis,N Rana,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
E Lewis,P Krishna,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
E Lewis,PP Chawla,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142
E Lewis,R Ashwin,0.375,0.0625,0.0625,0.125,0.0625,0.0625,0.0625
E Lewis,R Tewatia,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693
E Lewis,Rashid Khan,0.3,0.1,0.1,0.2,0.1,0.1,0.1
E Lewis,S Gopal,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333
E Lewis,S Kaul,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333
E Lewis,S Lamichhane,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111
E Lewis,S Nadeem,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
E Lewis,SN Thakur,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142
E Lewis,SP Narine,0.1,0.1,0.1,0.3,0.1,0.1,0.1
E Lewis,SR Watson,0.2,0.1,0.1,0.3,0.1,0.1,0.1
E Lewis,Sandeep Sharma,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625
E Lewis,T Curran,0.25,0.125,0.125,0.125,0.125,0.125,0.125
E Lewis,TA Boult,0.125,0.125,0.125,0.25,0.125,0.125,0.125
E Lewis,UT Yadav,0.2,0.1,0.1,0.1,0.1,0.1,0.1
E Lewis,Washington Sundar,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333
E Lewis,YS Chahal,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.2,0.06666666666666667,0.2,0.06666666666666667
F du Plessis,A Mishra,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
F du Plessis,AS Rajpoot,0.1875,0.0625,0.0,0.125,0.0,0.0,0.0625
F du Plessis,Avesh Khan,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111
F du Plessis,B Kumar,0.21428571428571427,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142
F du Plessis,B Stanlake,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
F du Plessis,CR Brathwaite,0.23076923076923078,0.07692307692307693,0.0,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.07692307692307693
F du Plessis,L Plunkett,0.2222222222222222,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111
F du Plessis,MG Johnson,0.375,0.125,0.0,0.125,0.125,0.125,0.125
F du Plessis,MM Sharma,0.375,0.125,0.0,0.125,0.125,0.125,0.125
F du Plessis,PP Chawla,0.23076923076923078,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693
F du Plessis,R Tewatia,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
F du Plessis,Rashid Khan,0.35714285714285715,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142
F du Plessis,S Kaul,0.46153846153846156,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
F du Plessis,S Mavi,0.125,0.125,0.0,0.125,0.125,0.125,0.125
F du Plessis,SP Narine,0.125,0.125,0.0,0.125,0.125,0.125,0.125
F du Plessis,Sandeep Sharma,0.35714285714285715,0.07142857142857142,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142
F du Plessis,Shakib Al Hasan,0.6153846153846154,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
F du Plessis,TA Boult,0.25,0.125,0.0,0.125,0.125,0.125,0.125
F du Plessis,V Shankar,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
G Gambhir,A Dananjaya,1.0,0.0,0.0,0.0,0.0,0.0,0.0
G Gambhir,AD Russell,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
G Gambhir,AJ Tye,0.5,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142
G Gambhir,AR Patel,0.4444444444444444,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111
G Gambhir,AS Rajpoot,0.35714285714285715,0.0,0.0,0.21428571428571427,0.0,0.07142857142857142,0.07142857142857142
G Gambhir,BB Sran,0.1,0.0,0.0,0.3,0.0,0.1,0.1
G Gambhir,CR Woakes,0.25,0.125,0.0,0.375,0.0,0.125,0.125
G Gambhir,HH Pandya,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285
G Gambhir,JJ Bumrah,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091
G Gambhir,M Ur Rahman,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
G Gambhir,MM Sharma,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
G Gambhir,MP Stoinis,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
G Gambhir,Mustafizur Rahman,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
G Gambhir,PP Chawla,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
G Gambhir,R Ashwin,0.5833333333333334,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
G Gambhir,S Mavi,0.2,0.2,0.0,0.2,0.0,0.2,0.2
G Gambhir,UT Yadav,0.1,0.1,0.0,0.1,0.0,0.1,0.1
GJ Maxwell,AD Russell,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
GJ Maxwell,AJ Tye,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
GJ Maxwell,AS Rajpoot,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
GJ Maxwell,B Kumar,0.25,0.0,0.0,0.25,0.0,0.25,0.25
GJ Maxwell,B Laughlin,0.25,0.0,0.0,0.25,0.0,0.25,0.25
GJ Maxwell,DJ Bravo,0.5,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
GJ Maxwell,DS Kulkarni,0.4,0.0,0.0,0.2,0.0,0.2,0.2
GJ Maxwell,HH Pandya,0.25,0.0,0.0,0.25,0.0,0.25,0.25
GJ Maxwell,Harbhajan Singh,0.25,0.0,0.0,0.25,0.0,0.25,0.25
GJ Maxwell,J Archer,0.2,0.0,0.0,0.2,0.0,0.2,0.2
GJ Maxwell,JD Unadkat,0.125,0.0,0.125,0.25,0.0,0.125,0.125
GJ Maxwell,JJ Bumrah,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111
GJ Maxwell,K Gowtham,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285
GJ Maxwell,KH Pandya,0.125,0.125,0.125,0.125,0.0,0.125,0.125
GJ Maxwell,Kuldeep Yadav,0.2,0.2,0.1,0.1,0.0,0.2,0.1
GJ Maxwell,L Ngidi,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111
